ticker,rank,score,sector,equal_weight,risk_parity_weight,volatility_annual,risk_contrib_ew,risk_contrib_rp,value_score,quality_score,tech_score,fund_score,sent_score,rsi,rsi,pe_ratio,pb_ratio
ORLY,12,0.37645546732900514,Consumer Cyclical,0.011363636363636364,0.018702749195289844,0.013105673486015094,0.006149460703009724,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,24.073273849378012,24.073273849378012,,
MRNA,13,0.36212670978564326,Healthcare,0.011363636363636364,0.005746986434479488,0.0426505486029567,0.020012544404952717,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,26.726064907601952,26.726064907601952,,
DLTR,14,0.35100099032180415,Consumer Defensive,0.011363636363636364,0.009062635584808283,0.02704645044485539,0.012690769714659633,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,61.04526159984007,61.04526159984007,,
FAST,15,0.34233126227769056,Industrials,0.011363636363636364,0.016001280058037925,0.015318282247123914,0.007187663786742345,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,12.633422108107439,12.633422108107439,,
MU,16,0.338411676182001,Technology,0.011363636363636364,0.006228120380466574,0.03935571396677755,0.018466537926176956,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,33.64100256654453,33.64100256654453,,
EBAY,17,0.33379259439861153,Consumer Cyclical,0.011363636363636364,0.01032739488608777,0.023734167904676085,0.01113657630828238,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,31.219526710223732,31.219526710223732,,
GFS,18,0.3206913497052168,Technology,0.011363636363636364,0.008432629873697823,0.029067103372914346,0.013638903039420062,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,39.63964002665133,39.63964002665133,,
CPRT,19,0.31930278680578267,Industrials,0.011363636363636364,0.016266622532756524,0.01506840917656456,0.0070704180282710385,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,26.052630786420067,26.052630786420067,,
ILMN,20,0.3068060558565555,Healthcare,0.011363636363636364,0.007919518299746835,0.030950382961061635,0.014522577871732206,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,18.44485864232618,18.44485864232618,,
MNST,21,0.2955628084049802,Consumer Defensive,0.011363636363636364,0.01670697549390951,0.014671244614781136,0.006884059969837686,0.011363636363636367,50.0,50.0,100.0,50.0,50.0,44.19794266490123,44.19794266490123,,
